V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.0676716213886392,4.25118050159519,-6.54038835224963,7.28365703710757,0.513540870943284,-2.63506638788364,-1.86591081008961,0.780271626602801,-3.86824834701295,-4.85148719411703,3.87116530391397,-6.88763735718558,-1.7905001483675,-11.2723158701978,1.30136314876439,-1.68983647758912,-0.0529325394075147,0.778734824784494,0.242162496030838,0.519403972453402,0.415436545379518,-0.469937601482284,0.0071280404084919,-0.388147290740708,-0.493397940502339,0.466467724945289,0.566369687106408,0.262990466192685,-0.40809228690122
2.091491033615,0.338045533680299,-2.54266196625346,0.470206033058659,0.953951675035504,-1.31682844425316,0.802867192560668,-0.521926833095937,-0.0224722972672608,-0.351149629278644,-0.397483006857178,0.419383985676404,0.668283956041881,-0.784175168071233,-0.262377554228788,-0.267191258100331,0.740242425422866,-0.309893377598228,-0.0318358604027582,-0.0906400345151462,0.0449440541628084,0.316965537391058,-0.0448022469203384,0.738599589156563,0.425906774061255,0.676055160182105,-0.101458021776227,-0.047608709241099,-0.34115331504917135
-0.0973846185300497,0.774136596604257,0.0754161259428821,-0.808008933583532,0.545326395694022,-0.494924081385233,0.822406752116006,0.0173975442240743,-0.0321033580805433,-0.109330622123087,0.271025933948307,0.0790984066445104,-1.19585763753283,0.49150922939204,-0.888715872699016,0.206228068903987,-0.687448089419384,-0.0733743278946443,0.294286179186609,-0.113199843583345,-0.225786405110679,-0.607265456328931,0.0324364839236798,-0.505789662469697,-0.534048346595923,0.141743596344469,0.105210097110608,0.0758106307824943,-0.37784279000051413
-0.443793956538852,1.27139528958141,1.20617786290079,0.790371244425149,0.418935334538855,-0.848375714713356,0.917690595034239,-0.235511404707869,-0.285692136421657,-0.867899742347565,0.614977120327696,-0.657947690982211,-0.948412031653891,-1.63514452424164,1.26320316314475,0.0685328870737372,1.32579410174258,0.376383480838994,-1.09619645414336,-0.0672050359210024,0.119278777095323,0.513479449681292,-0.264243409026182,0.443311288026016,0.0295163920697956,-0.335141048988331,-0.188814985117408,-0.123391459240302,-0.39219474108479063
-0.819068739749881,0.810832483494633,0.0010938205805217,-0.731286560474856,0.357107738437924,-0.774397837867506,0.349871103254228,0.444394097756691,-0.271292942903456,-0.405060915681314,0.172611926156316,0.199068280186305,-1.21203761284304,0.812468034127352,-0.901515311284674,0.397753595734381,-0.520704934791598,0.0179265543552349,0.327993541058147,-0.207489413729673,-0.23719585350605,-0.828815170647383,-0.138765492965087,-0.367240523200136,-0.0190116930764327,0.213807132379278,-0.0545358865394415,-0.127539994610341,-0.40102671098280696
-2.52401156950864,2.09815186657166,-4.94607520997003,6.45658840962748,3.17392137712693,-3.05880605463133,-0.184709664717417,-0.390419986932457,-3.64981179874133,-4.07758540918968,4.38921350258246,-5.84955800710779,-0.750964374574877,-11.5838983872121,0.838750052957938,-1.4610292465747,0.635694232941605,0.390150149131876,-1.06302761603247,-0.162797482259592,0.0279349679314103,0.2203664412615,0.976347942245667,-0.290539415419797,1.1610017911475,0.663953624390758,0.456022723280535,-0.405682084802192,-0.40724588978599346
1.71434988317387,-0.806304161542783,-1.27680970728554,0.195393909551816,-0.240002284159003,-0.427987273317216,0.0918132083498625,-0.106134344525572,0.884666815256596,-0.110586045068072,0.455556524745668,1.02236830066145,-0.41517238815075,0.376343839248842,-0.860283361833742,-0.245530716838385,-0.390573875932259,-0.0735721928074839,0.647987078816449,0.0663235697737656,-0.0398269005224358,-0.246061187385101,0.0367671665260499,-0.381557064711843,-0.13336664042371,-0.098161318824605,-0.0567273009183339,-0.043604749794396,0.17636332110001005
-18.0185611876771,10.5586001882538,-24.6677412485732,11.7861803616399,-10.564656569212,-2.64568119936245,-18.02346767268,2.69365540308048,-6.21946362785238,-12.7447607871859,9.31813768535999,-13.3778574339457,1.02192386777466,-12.7843458873548,-0.451145843251939,-7.55136493140559,-11.3259968724596,-4.70125277749548,0.516317073274611,1.00770320533757,-2.31947946208034,0.908838783150801,1.35290370698024,-1.05922233762791,0.185750941504222,0.687037383632165,2.07808058379956,-1.42951702264525,-0.40724588978599346
-0.967767136663499,2.09801863238761,-5.22292946625656,6.5145732431847,-4.18767406818961,2.11417834963073,0.948701404286247,-2.44842689476182,-3.20366608262076,-3.07403431268054,1.05148630261883,-3.47486296690245,0.573371300323787,-5.25425346321937,-0.32638832674693,-1.84859811431832,-2.42153561881163,-0.833344853245289,0.952141057235768,1.14720392040776,-0.843268389452352,0.796738518044592,1.31431234652212,-0.352886653077338,-1.77070558031979,0.0981333585610556,0.95676878112918,0.162777346229732,2.994203317062117
0.0267792264491516,4.13246389713003,-6.56059996809658,6.34855667313983,1.32966566904142,-2.51347884762413,-1.68910220031328,0.303252800547589,-3.13940905736457,-6.04546779778801,6.75462544809695,-8.94817857893317,0.702724998099873,-10.7338541032306,-1.37951985681718,-1.63896011485587,-1.74635013628103,0.776744097926754,-1.32735663549015,0.587743219006407,0.370508651493253,-0.57675247317433,-0.669605371766238,-0.759907529538618,1.60505555017462,0.540675396428899,0.737040381683977,0.496699108168337,-0.40724588978599346
-0.633281109823079,-0.846843192888548,2.29330442683427,0.238105125887956,-0.798162749350947,0.74837412535753,-1.17015060919449,0.395006930020656,0.614843572618244,0.0757723552776566,-1.94442496676893,0.716746432525691,0.891399654513073,-1.66667929687443,-2.35710112674832,-1.85305175969104,0.111280430793239,1.49284501814641,-1.22743060582818,-0.679685235885511,-0.0743452052180365,0.810156136826847,0.0574267373108867,1.16646958412018,-1.1558486657781,-0.725232343866038,0.365684314956356,0.26559388886412,-0.22692650436816023
-2.85716975415491,4.04560138120513,-4.19729878550198,5.48719863078843,-3.07077616787415,-1.42268633776286,-5.65131373987331,2.01965739455388,-5.01549098658195,-6.31970750896333,3.77960220775921,-8.07709364590223,1.4408888557809,-7.89190877856627,0.530452788364339,-7.9540700449952,-14.2650559534715,-5.7710644259128,2.8921696850147,0.981608721582294,1.08032273397717,-0.561384150324839,0.102678427260093,-0.0671947227831213,-0.476931194262915,-0.103716356143308,1.16696149168342,0.663632066947765,-0.40724588978599346
-5.18787810836635,6.96770866359565,-13.510931139095,8.61789514115238,-11.2144223939458,0.6722478387604,-9.46253281088355,5.32870420774381,-4.89700552817542,-11.7868116556041,9.36907905765884,-15.0941631493865,1.25637700700759,-11.8521613037824,0.274429814172421,-10.6882417917386,-18.3888105354245,-6.89884013301839,2.38280793552097,-0.623737291574186,2.08608300107406,0.760190240866359,0.716805785858217,-0.646743429628277,-1.61704292571624,0.172346889503238,0.626646780979254,-0.169726031129409,2.4092693106914114
0.667713641374798,3.04150237620527,-5.84511195572955,5.9675870384467,0.213863332794167,-1.46292281110712,-2.68876058357809,0.677763512400754,-3.44759589638668,-4.70757080611204,4.90581986504193,-5.20837397192841,0.532498380473016,-10.5440113995705,-1.3074187011067,-2.1335934878907,-5.13308149079721,-1.06215078075411,-0.819371096333784,0.558424597641949,0.32976014592914,-0.941383471890008,-0.0060746623400234,-0.958925352213278,0.239297864946551,-0.0673556786513241,0.821047585911653,0.426175251596766,-0.38612276177990446
1.12287149320316,0.343285018814307,0.999876468893372,2.83475282790965,-0.583734135148778,-0.353147835953036,-0.0888085088115253,0.0048439990062593,-0.115845700412579,0.535837128295189,-0.839291912073635,-0.0809765866066423,-0.855253663490151,-0.0310892982815697,-0.846330646778631,0.0319877157746111,0.0103436751510783,-0.544019518154972,-0.736944407385182,-0.22007150168593,-0.0628391233333598,-0.0351467336291904,-0.0359443144973028,0.706701751062706,0.556417232896635,0.0593295010880383,0.0036189081348187,0.0230868417475626,-0.37478840041078343
-9.16978982388629,7.09219680097303,-12.3540368689178,4.24306897383907,-7.1764377547738,-3.38661804868541,-8.05801194656602,6.44290866379074,-2.41298660229065,-6.13490688724113,2.82667122820047,-6.30984277729399,-0.623002385785158,-7.27986921938704,0.924233225976226,-4.21553713481175,-7.17167241498026,-2.55033668458713,0.596364320528384,0.816651661759946,0.926156961108813,-0.817706132334589,-0.150434415715838,-0.039383059739641,0.485639753958673,-0.264324608977439,1.1596904600617,0.232758088392131,-0.0429639313673953
-2.27175453696818,-0.457654560738072,-2.58905463865543,2.23077826688105,-4.27898250263823,0.388610079538804,0.102485457456358,0.813127838070308,-1.0929208385062,-5.03202838566819,3.51034756034463,-2.22739840581069,0.656823927974733,-5.19918574342056,-0.128311029598493,-3.94352099869908,-3.82052232662867,-0.570821093891663,2.78338340771804,2.28575790271371,1.09634200952947,0.658398654570846,1.71167573455248,0.333540036403021,0.538591373646869,-0.193528512332835,0.258194100840055,0.247269213953463,2.624438177331834
1.31454034851503,0.308331869234123,-0.0490356152728622,0.50189363646994,0.0032081641737135,-0.608729495329252,0.0484028306459202,-0.133726164208971,0.138795773064825,-0.271961912543022,-0.870496608429436,-0.211744196720975,0.0512909989689192,-0.273576961234714,1.18969471246855,0.737640395710734,-0.291285971075701,0.0131398925987344,0.119504306388828,-0.0743339590296764,-0.34620169644982,-1.00968025120552,0.0287185825759461,-0.517191531146041,0.316713051136902,0.148101968138927,-0.0262153292875399,0.0215328280444456,-0.40363950207763677
-4.0912215022654,3.07652979869269,-0.834450916115595,-0.484643115473765,-0.921087294547302,-0.219079857995597,-0.740382797747564,1.63133059472264,0.212775524857253,0.867942077303421,-1.39577122854217,0.228873915423319,0.133741418472921,0.878700403030728,1.14722279318927,0.374741396970463,0.257703673852877,-0.469692387179426,-0.0422119024087427,0.0050037818250268,-0.1867511860504,-0.704124138396396,0.138025884760898,-0.794568266090634,0.646761494140273,0.274826422500892,-0.467020655946563,0.182773579751968,-0.36396923728571345
-0.822209041437757,0.832951572074477,1.19170280425288,-1.27459340360503,1.00496323094053,-0.441561546912511,1.09754176563083,0.0009391229879046,-0.759627107897348,-0.924797983299299,0.428326565314028,0.52447501343559,-0.208099161409946,0.329783324166947,-1.16563063475619,0.316170347987274,-0.832440734680914,-0.229070395233357,-0.027621481617815,-0.100288064724473,-0.251032690386145,-0.820593561628109,-0.365296706856949,-0.470046204910215,0.580435117873551,0.247107602745666,-0.0669398768570362,0.0232150761494473,-0.40363950207763677
-4.19873460983989,0.194120636801706,-3.91758567828042,3.92074784640417,-1.87548574659158,-2.11893292738694,-3.61444510993627,1.68788446543007,-2.18987113590881,-4.68423332514029,4.37690666362302,-5.00744082816051,-1.30474507803596,-6.19247526385522,1.00240426741391,-3.31693430074553,-6.18883415213498,-1.04041264854272,1.23304434947994,1.0033504305956,0.801312235949018,-0.183000576489906,-0.440386862411508,0.292539411877521,-0.144967421927777,-0.251743981877142,1.24941367428483,-0.131524643545312,0.4682231263548744
-6.13398694801985,2.94149944882418,-5.59398556768425,3.25884522291112,-5.31551221858167,-0.637327763117765,-4.47648804491816,1.69599358704814,-1.60674315131804,-5.11725920989043,3.97722223959189,-8.06609609331146,-0.760887591756867,-8.66077095912039,2.22023798968633,-6.23759654204862,-11.0463816554829,-4.15587936834903,1.76361087438004,-0.815086315781228,0.86833985051032,0.793736498280638,0.217346586657621,-0.0219850652442062,0.145881913923651,0.665087660642875,-1.68418604869422,0.31019546302906,0.6743024239752552
-12.8336314219519,7.50878980635543,-20.4919522106577,7.46577999198461,-11.5753037055975,-5.14099947650773,-14.0205637048257,8.33212047126021,-4.33771253089739,-15.5637913387301,7.61081978841573,-15.5923232225286,0.504789055226229,-13.2478885958622,-0.796526030140245,-10.3423283585648,-16.0445243414767,-5.8821359384126,1.57369789640089,-1.37892322363159,2.96684240389381,0.615344322057327,-0.766494757432984,0.431261005079751,-0.104974994617143,-0.0100913270781415,-2.4008113496639,-0.720556600051925,-0.028096782039067802
-1.47953968991155,0.96827529656638,1.11115912291802,-1.56515573291598,-0.0761845954157881,-0.233272432119297,0.146225706274754,0.553882954332745,0.286264716729395,0.042834788478388,0.938176893265011,0.108961170870211,-1.14592540595361,0.34493804526352,0.23801166434528,0.654531865611339,-0.656698845926144,-0.0729186170258991,-0.67653382779745,0.157634875969825,-0.113888430352179,-0.136925819906599,0.0424497997048774,-0.316021430198833,-0.316109021134098,0.741253035789911,0.177282549270551,0.0205084066379167,-0.40275630508783516
